ID,date_extracted,name,surname,countryID,age,teamID,wage,height,weight,BMI,youthTeamID,value,cards,goals,assists,matches,ntCards,ntGoals,ntAssists,ntMatches,injuryDays,national,transferList,skillForm,skillExperience,skillStamina,skillTeamwork,skillDiscipline,skillPace,skillTechnique,skillPassing,skillKeeper,skillDefending,skillPlaymaking,skillScoring,trainingPosition,isInTrainingSlot
37506817,2023-10-14 09:31:57,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2286000.0,1,9,8,86,0,0,0,0,0,0,0,18,12,11,13,13,11,12,11,0,7,10,5,2,false
37606570,2023-10-14 09:31:57,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2757000.0,1,0,0,177,0,0,0,0,0,0,0,15,11,11,14,13,14,13,6,1,11,7,3,1,false
37451705,2023-10-14 09:31:57,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2481000.0,2,3,0,187,0,0,0,0,1,0,0,15,12,11,9,11,14,11,5,0,12,7,8,1,false
38145588,2023-10-14 09:31:57,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,2115000.0,2,0,1,48,0,0,0,0,0,0,0,16,7,9,14,11,12,7,6,0,14,6,8,1,true
38994322,2023-10-14 09:31:57,Aurelio,Jonckheere,28,19,79085,6600.0,181.0,82.8,25.27,13780,556000.0,0,0,0,1,0,0,0,0,0,0,0,11,1,1,10,5,9,3,4,1,7,10,2,1,true
38423470,2023-10-14 09:31:57,Julio César,Martínez Ugarte,17,24,79085,24500.0,176.0,77.1,24.9,21197,1212000.0,1,1,2,60,0,0,0,0,0,0,0,0,10,11,14,12,11,10,11,1,10,9,10,2,false
37723857,2023-10-14 09:31:57,Tymon,Matecki,1,31,79085,23400.0,164.0,62.5,23.22,1420,1814000.0,1,1,16,168,0,0,0,0,0,0,0,15,15,11,12,14,12,8,10,0,11,9,4,2,false
38028907,2023-10-14 09:31:57,Rivaldo,Moises,21,25,79085,31600.0,183.0,91.6,27.35,31591,2310000.0,0,2,5,91,0,0,0,0,0,0,0,11,11,11,14,12,12,10,13,1,12,9,4,2,true
38423923,2023-10-14 09:31:57,Rogelio,Muñoz Escuín,17,23,79085,16900.0,179.0,78.9,24.63,20767,1569000.0,2,0,0,41,0,0,0,0,19,0,0,18,8,10,13,10,10,8,7,0,13,5,7,2,true
38994945,2023-10-14 09:31:57,Lucho,Murado,17,19,79085,6400.0,184.0,72.9,21.53,20326,684000.0,0,0,0,1,0,0,0,0,0,0,0,18,1,1,10,6,9,3,9,3,7,3,8,1,true
37968044,2023-10-14 09:31:57,Nélio,Narenti,21,27,79085,15700.0,171.0,77.1,26.37,79085,929000.0,0,0,0,41,0,0,0,0,0,0,0,2,9,10,11,10,12,10,8,0,10,8,6,2,false
37634685,2023-10-14 09:31:57,Henrik,Oros,8,28,79085,21000.0,190.0,80.7,22.37,23276,1893000.0,1,0,0,158,0,0,0,0,0,0,0,18,13,10,12,13,13,11,7,0,10,8,5,1,false
38630178,2023-10-14 09:31:57,Szczepan,Pachel,1,23,79085,17300.0,181.0,73.8,22.53,56111,1800000.0,0,0,0,26,0,0,0,0,0,0,0,18,6,10,15,10,11,11,11,1,9,7,6,1,true
37691056,2023-10-14 09:31:57,Štefan,Sauter,14,29,79085,24100.0,176.0,73.2,23.63,28049,2142000.0,2,1,0,128,0,0,0,0,0,0,0,18,12,10,12,12,13,12,4,0,9,9,10,1,false
38532631,2023-10-14 09:31:57,Constantín,Scher,19,23,79085,18500.0,170.0,65.1,22.54,6025,1753000.0,1,0,0,18,0,0,0,0,0,0,0,15,7,8,14,11,12,12,8,2,7,10,9,2,true
37773691,2023-10-14 09:31:57,Sergiu,Socea,9,29,79085,29300.0,180.0,89.3,27.57,33650,1926000.0,1,227,12,170,0,0,0,0,0,0,0,10,16,11,13,14,12,13,3,0,9,4,11,3,false
37857538,2023-10-14 09:31:57,Julian,Stosik,1,28,79085,34800.0,169.0,64.4,22.53,97345,3961000.0,0,1,0,90,0,0,0,0,0,0,0,14,7,11,12,10,12,7,5,13,5,6,6,0,false
37276405,2023-10-14 09:31:57,Artur,Szymkiewicz,1,31,79085,27000.0,179.0,75.3,23.52,0,2312000.0,0,80,66,218,0,0,0,0,0,0,0,18,17,11,12,15,14,11,8,0,6,9,9,2,false
37766478,2023-10-14 09:31:57,Dan,Thystrup,29,29,79085,25200.0,175.0,72.8,23.76,91015,2158000.0,0,3,20,186,0,0,0,0,0,0,0,15,16,9,14,15,13,11,10,0,10,11,5,2,false
38981775,2023-10-19 21:07:40,Alexis,Aparicio,97,19,79085,6800.0,185.0,79.2,23.13,102275,752000.0,2,0,0,11,0,0,0,0,0,0,0,17,2,4,10,6,10,5,6,0,3,8,8,3,true
38159957,2023-10-19 21:07:40,Wayne,Armstrong,3,25,79085,34600.0,184.0,82.6,24.4,3878,2418000.0,1,0,2,93,0,0,0,0,0,0,0,12,10,11,15,12,14,11,8,1,13,6,5,1,false
37660735,2023-10-19 21:07:40,Grzegorz,Boryczka,1,27,79085,35200.0,185.0,81.0,23.67,0,2806000.0,1,107,8,136,0,0,0,0,0,0,0,18,12,11,11,12,13,9,5,0,8,4,15,3,true
38500438,2023-10-19 21:07:40,Dorian,Crasnoşcec,69,22,79085,23000.0,173.0,76.6,25.59,63027,1775000.0,0,0,3,15,0,0,0,0,0,0,0,15,6,11,13,10,11,13,8,0,2,8,6,2,true
37776841,2023-10-19 21:07:40,Marcell,Flammer,8,28,79085,43900.0,181.0,76.6,23.37,23451,4975000.0,0,0,0,148,0,0,0,0,0,0,0,18,11,11,14,13,15,6,6,13,8,8,7,0,false
37506817,2023-10-19 21:07:40,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2206000.0,1,9,8,88,0,0,0,0,0,0,0,16,13,11,13,13,11,12,11,0,7,10,5,2,false
37606570,2023-10-19 21:07:40,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2753000.0,2,1,0,179,0,0,0,0,0,0,0,15,11,11,14,13,14,13,6,1,11,7,3,1,false
37451705,2023-10-19 21:07:40,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2550000.0,2,3,0,188,0,0,0,0,0,0,0,17,12,11,10,11,14,11,5,0,12,7,8,1,false
38145588,2023-10-19 21:07:40,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,2008000.0,2,0,1,50,0,0,0,0,0,0,0,14,7,9,15,11,12,7,6,0,14,6,8,1,true
38994322,2023-10-19 21:07:40,Aurelio,Jonckheere,28,19,79085,6600.0,181.0,82.8,25.27,13780,522000.0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,10,6,9,3,4,1,7,10,2,1,true
38423470,2023-10-19 21:07:40,Julio César,Martínez Ugarte,17,24,79085,24500.0,176.0,77.1,24.9,21197,1230000.0,1,1,2,62,0,0,0,0,0,0,0,0,10,11,14,12,11,10,12,1,10,9,10,2,true
37723857,2023-10-19 21:07:40,Tymon,Matecki,1,31,79085,23400.0,164.0,62.5,23.22,1420,1826000.0,1,1,16,168,0,0,0,0,0,0,0,15,15,11,12,13,12,8,10,0,11,9,4,2,false
38028907,2023-10-19 21:07:40,Rivaldo,Moises,21,25,79085,31600.0,183.0,91.6,27.35,31591,2522000.0,0,2,5,93,0,0,0,0,0,0,0,14,11,11,14,13,12,10,13,1,12,9,4,2,true
38423923,2023-10-19 21:07:40,Rogelio,Muñoz Escuín,17,23,79085,16900.0,179.0,78.9,24.63,20767,1429000.0,2,0,0,41,0,0,0,0,14,0,0,14,8,10,10,9,10,8,7,0,13,5,7,2,false
38994945,2023-10-19 21:07:40,Lucho,Murado,17,19,79085,6400.0,184.0,72.9,21.53,20326,693000.0,0,0,0,1,0,0,0,0,0,0,0,18,1,1,11,6,9,3,9,3,7,3,8,1,true
37968044,2023-10-19 21:07:40,Nélio,Narenti,21,27,79085,15700.0,171.0,77.1,26.37,79085,884000.0,0,0,0,41,0,0,0,0,0,0,0,1,9,10,11,10,12,10,8,0,10,8,6,2,false
37634685,2023-10-19 21:07:40,Henrik,Oros,8,28,79085,21000.0,190.0,80.7,22.37,23276,1908000.0,1,0,0,159,0,0,0,0,0,0,0,18,13,10,13,13,13,11,7,0,10,8,5,1,false
38630178,2023-10-19 21:07:40,Szczepan,Pachel,1,23,79085,17300.0,181.0,73.8,22.53,56111,1791000.0,0,0,0,28,0,0,0,0,0,0,0,16,6,10,15,10,11,12,11,1,9,7,6,1,true
37691056,2023-10-19 21:07:40,Štefan,Sauter,14,29,79085,24100.0,176.0,73.2,23.63,28049,2064000.0,2,1,0,128,0,0,0,0,0,0,0,16,12,10,12,12,13,12,4,0,9,9,10,1,false
38532631,2023-10-19 21:07:40,Constantín,Scher,19,23,79085,18500.0,170.0,65.1,22.54,6025,1723000.0,1,0,0,18,0,0,0,0,0,0,0,14,7,8,14,11,12,12,8,2,7,10,9,2,true
37773691,2023-10-19 21:07:40,Sergiu,Socea,9,29,79085,29300.0,180.0,89.3,27.57,33650,1877000.0,1,229,12,172,0,0,0,0,0,0,0,10,16,11,13,14,12,13,3,0,9,4,11,3,false
37857538,2023-10-19 21:07:40,Julian,Stosik,1,28,79085,34800.0,169.0,64.4,22.53,97345,3821000.0,0,1,0,90,0,0,0,0,0,0,0,13,7,11,12,10,12,7,5,13,5,6,6,0,false
37276405,2023-10-19 21:07:40,Artur,Szymkiewicz,1,31,79085,27000.0,179.0,75.3,23.52,0,2320000.0,0,80,66,220,0,0,0,0,0,0,0,18,17,11,12,15,14,11,8,0,6,9,9,2,false
37766478,2023-10-19 21:07:40,Dan,Thystrup,29,29,79085,25200.0,175.0,72.8,23.76,91015,2115000.0,0,3,20,188,0,0,0,0,0,0,0,14,16,9,14,15,13,11,10,0,10,11,5,2,false
38981775,2023-10-28 09:54:55,Alexis,Aparicio,97,19,79085,6800.0,185.0,79.2,23.13,102275,757000.0,2,0,0,11,0,0,0,0,0,0,0,17,2,4,11,7,10,6,6,0,3,8,9,3,true
38159957,2023-10-28 09:54:55,Wayne,Armstrong,3,25,79085,34600.0,184.0,82.6,24.4,3878,2460000.0,1,0,2,95,0,0,0,0,0,0,0,13,10,11,15,12,14,11,8,1,13,6,5,1,false
37660735,2023-10-28 09:54:55,Grzegorz,Boryczka,1,27,79085,35200.0,185.0,81.0,23.67,0,2705000.0,1,107,8,138,0,0,0,0,0,0,0,16,12,11,12,12,13,9,5,0,8,4,15,3,true
38500438,2023-10-28 09:54:55,Dorian,Crasnoşcec,69,22,79085,23000.0,173.0,76.6,25.59,63027,1911000.0,0,0,3,15,0,0,0,0,0,0,0,18,7,11,13,10,11,13,8,0,2,8,6,2,true
37776841,2023-10-28 09:54:55,Marcell,Flammer,8,28,79085,43900.0,181.0,76.6,23.37,23451,5006000.0,0,0,0,150,0,0,0,0,0,0,0,18,11,11,14,13,15,6,6,13,8,8,7,0,false
37506817,2023-10-28 09:54:55,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2297000.0,1,9,8,90,0,0,0,0,0,0,0,18,13,11,13,13,11,13,11,0,7,10,5,2,false
37606570,2023-10-28 09:54:55,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2856000.0,2,1,0,181,0,0,0,0,0,0,0,16,11,11,14,13,14,13,6,1,11,7,3,1,false
37451705,2023-10-28 09:54:55,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2627000.0,2,3,0,189,0,0,0,0,0,0,0,18,12,11,11,12,14,11,5,0,12,7,8,1,false
38145588,2023-10-28 09:54:55,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,2219000.0,2,0,1,52,0,0,0,0,0,0,0,18,7,9,15,11,12,7,6,0,14,6,8,1,true
38994322,2023-10-28 09:54:55,Aurelio,Jonckheere,28,19,79085,6600.0,181.0,82.8,25.27,13780,567000.0,0,0,0,1,0,0,0,0,0,0,0,11,1,2,11,6,9,3,4,1,7,10,2,1,true
38423470,2023-10-28 09:54:55,Julio César,Martínez Ugarte,17,24,79085,24500.0,176.0,77.1,24.9,21197,1248000.0,1,1,2,64,0,0,0,0,0,0,0,0,10,11,15,12,11,10,12,1,10,9,10,2,true
37723857,2023-10-28 09:54:55,Tymon,Matecki,1,31,79085,23400.0,164.0,62.5,23.22,1420,1908000.0,1,1,16,168,0,0,0,0,0,0,0,18,15,11,12,13,12,8,10,0,11,9,4,2,false
38028907,2023-10-28 09:54:55,Rivaldo,Moises,21,25,79085,31600.0,183.0,91.6,27.35,31591,2776000.0,0,2,5,95,0,0,0,0,0,0,0,17,11,11,15,13,12,10,13,1,12,9,4,2,true
38423923,2023-10-28 09:54:55,Rogelio,Muñoz Escuín,17,23,79085,16900.0,179.0,78.9,24.63,20767,1296000.0,2,0,0,41,0,0,0,0,5,0,0,11,8,10,7,7,10,8,7,0,13,5,7,2,false
38994945,2023-10-28 09:54:55,Lucho,Murado,17,19,79085,6400.0,184.0,72.9,21.53,20326,703000.0,0,0,0,1,0,0,0,0,0,0,0,18,1,1,11,6,9,3,9,3,7,3,8,1,true
37968044,2023-10-28 09:54:55,Nélio,Narenti,21,27,79085,15700.0,171.0,77.1,26.37,79085,903000.0,0,0,0,41,0,0,0,0,0,0,0,1,9,10,11,10,12,10,8,0,10,8,6,2,false
37634685,2023-10-28 09:54:55,Henrik,Oros,8,28,79085,21000.0,190.0,80.7,22.37,23276,1918000.0,4,0,0,160,0,0,0,0,0,0,0,18,13,10,13,13,13,11,7,0,10,8,5,1,false
38630178,2023-10-28 09:54:55,Szczepan,Pachel,1,23,79085,17300.0,181.0,73.8,22.53,56111,1820000.0,0,0,0,30,0,0,0,0,0,0,0,16,6,10,15,10,11,12,11,1,9,7,6,1,true
37691056,2023-10-28 09:54:55,Štefan,Sauter,14,29,79085,24100.0,176.0,73.2,23.63,28049,2021000.0,2,1,0,128,0,0,0,0,0,0,0,15,12,10,11,12,13,12,4,0,9,9,10,1,false
38532631,2023-10-28 09:54:55,Constantín,Scher,19,23,79085,18500.0,170.0,65.1,22.54,6025,1651000.0,1,0,0,18,0,0,0,0,0,0,0,12,8,8,14,11,12,12,8,2,8,10,9,2,true
37773691,2023-10-28 09:54:55,Sergiu,Socea,9,29,79085,29300.0,180.0,89.3,27.57,33650,1907000.0,1,230,12,174,0,0,0,0,0,0,0,10,16,11,13,14,12,13,3,0,9,4,11,3,false
37857538,2023-10-28 09:54:55,Julian,Stosik,1,28,79085,34800.0,169.0,64.4,22.53,97345,3839000.0,0,1,0,90,0,0,0,0,0,0,0,13,7,11,12,10,12,7,5,13,5,6,6,0,false
37276405,2023-10-28 09:54:55,Artur,Szymkiewicz,1,31,79085,27000.0,179.0,75.3,23.52,0,2216000.0,0,80,66,222,0,0,0,0,0,0,0,17,18,11,13,15,14,11,8,0,6,9,9,2,false
37766478,2023-10-28 09:54:55,Dan,Thystrup,29,29,79085,25200.0,175.0,72.8,23.76,91015,2259000.0,0,3,20,190,0,0,0,0,0,0,0,16,16,9,14,15,13,11,10,0,10,11,5,2,false
38981775,2023-11-04 12:46:13,Alexis,Aparicio,97,19,79085,6800.0,185.0,79.2,23.13,102275,726000.0,2,0,0,11,0,0,0,0,0,0,0,14,3,4,11,7,11,6,6,0,3,8,9,3,true
38159957,2023-11-04 12:46:13,Wayne,Armstrong,3,25,79085,34600.0,184.0,82.6,24.4,3878,2541000.0,1,0,2,97,0,0,0,0,0,0,0,14,10,11,15,12,14,11,8,1,13,6,5,1,false
37660735,2023-11-04 12:46:13,Grzegorz,Boryczka,1,27,79085,35200.0,185.0,81.0,23.67,0,2634000.0,1,109,8,140,0,0,0,0,0,0,0,14,12,11,12,12,13,9,5,0,9,4,15,3,false
38500438,2023-11-04 12:46:13,Dorian,Crasnoşcec,69,22,79085,23000.0,173.0,76.6,25.59,63027,1929000.0,0,0,3,15,0,0,0,0,0,0,0,18,7,11,13,10,11,13,8,0,2,8,6,2,true
37776841,2023-11-04 12:46:13,Marcell,Flammer,8,28,79085,43900.0,181.0,76.6,23.37,23451,4869000.0,0,0,0,152,0,0,0,0,0,0,0,16,11,11,15,13,15,6,6,13,8,8,7,0,false
37506817,2023-11-04 12:46:13,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2292000.0,1,9,8,92,0,0,0,0,0,0,0,17,13,11,13,13,11,13,11,0,7,10,5,2,false
37606570,2023-11-04 12:46:13,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2828000.0,2,1,0,183,0,0,0,0,0,0,0,16,11,11,15,13,14,13,6,1,11,7,3,1,false
37451705,2023-11-04 12:46:13,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2528000.0,2,3,0,190,0,0,0,0,0,0,0,16,12,11,12,12,14,11,5,0,12,7,8,1,false
38145588,2023-11-04 12:46:13,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,2165000.0,3,0,1,54,0,0,0,0,0,0,0,16,8,9,15,11,12,7,7,0,14,7,8,2,true
38994322,2023-11-04 12:46:13,Aurelio,Jonckheere,28,19,79085,6600.0,181.0,82.8,25.27,13780,557000.0,0,0,0,1,0,0,0,0,0,0,0,10,1,2,12,6,9,4,4,1,7,10,2,1,true
38423470,2023-11-04 12:46:13,Julio César,Martínez Ugarte,17,24,79085,24500.0,176.0,77.1,24.9,21197,1393000.0,1,1,2,64,0,0,0,0,0,0,0,2,10,11,14,12,11,10,12,1,10,9,10,2,true
37723857,2023-11-04 12:46:13,Tymon,Matecki,1,31,79085,23400.0,164.0,62.5,23.22,1420,1829000.0,1,1,16,168,0,0,0,0,0,0,0,16,15,11,11,13,12,8,10,0,11,9,4,2,false
38028907,2023-11-04 12:46:13,Rivaldo,Moises,21,25,79085,31600.0,183.0,91.6,27.35,31591,2630000.0,0,2,7,97,0,0,0,0,0,0,0,14,11,11,15,13,12,10,13,1,12,9,4,2,true
38423923,2023-11-04 12:46:13,Rogelio,Muñoz Escuín,17,23,79085,16900.0,179.0,78.9,24.63,20767,1288000.0,2,0,0,41,0,0,0,0,0,0,0,10,8,10,7,7,10,8,7,0,13,5,7,2,true
38994945,2023-11-04 12:46:13,Lucho,Murado,17,19,79085,6400.0,184.0,72.9,21.53,20326,712000.0,0,0,0,1,0,0,0,0,0,0,0,18,1,1,12,6,9,3,9,3,7,4,8,1,true
37968044,2023-11-04 12:46:13,Nélio,Narenti,21,27,79085,15700.0,171.0,77.1,26.37,79085,896000.0,0,0,0,41,0,0,0,0,0,0,0,1,9,10,11,10,12,10,8,0,10,8,6,2,false
37634685,2023-11-04 12:46:13,Henrik,Oros,8,28,79085,21000.0,190.0,80.7,22.37,23276,1861000.0,0,0,0,161,0,0,0,0,0,0,0,16,13,10,13,13,13,11,7,0,10,8,5,1,false
38630178,2023-11-04 12:46:13,Szczepan,Pachel,1,23,79085,17300.0,181.0,73.8,22.53,56111,1766000.0,0,0,0,32,0,0,0,0,0,0,0,14,6,10,15,11,11,12,11,1,9,7,6,1,true
37691056,2023-11-04 12:46:13,Štefan,Sauter,14,29,79085,24100.0,176.0,73.2,23.63,28049,1912000.0,2,1,0,128,0,0,0,0,0,0,0,13,12,11,11,11,13,12,4,0,9,9,10,1,false
38532631,2023-11-04 12:46:13,Constantín,Scher,19,23,79085,18500.0,170.0,65.1,22.54,6025,1637000.0,2,0,0,20,0,0,0,0,0,0,0,12,8,8,14,11,12,12,8,2,8,10,9,2,true
37773691,2023-11-04 12:46:13,Sergiu,Socea,9,29,79085,29300.0,180.0,89.3,27.57,33650,1891000.0,1,231,12,176,0,0,0,0,0,0,0,10,16,11,13,15,12,13,3,0,9,4,11,3,false
37857538,2023-11-04 12:46:13,Julian,Stosik,1,28,79085,34800.0,169.0,64.4,22.53,97345,4125000.0,0,1,0,90,0,0,0,0,0,0,0,15,8,11,11,9,12,7,5,13,5,6,6,0,false
37276405,2023-11-04 12:46:13,Artur,Szymkiewicz,1,31,79085,27000.0,179.0,75.3,23.52,0,2180000.0,0,80,66,224,0,0,0,0,0,0,0,16,18,11,13,15,14,11,8,0,6,9,9,2,false
37766478,2023-11-04 12:46:13,Dan,Thystrup,29,29,79085,25200.0,175.0,72.8,23.76,91015,2342000.0,1,3,20,192,0,0,0,0,0,0,0,18,17,9,14,16,13,11,10,0,10,11,5,1,false
38981775,2023-11-11 10:47:33,Alexis,Aparicio,97,19,79085,6800.0,185.0,79.2,23.13,102275,725000.0,2,0,0,11,0,0,0,0,0,0,0,13,3,4,12,7,11,6,6,0,3,8,9,3,true
38159957,2023-11-11 10:47:33,Wayne,Armstrong,3,25,79085,34600.0,184.0,82.6,24.4,3878,2439000.0,1,0,2,99,0,0,0,0,0,0,0,12,10,11,15,13,14,11,8,1,13,6,5,1,false
37660735,2023-11-11 10:47:33,Grzegorz,Boryczka,1,27,79085,35200.0,185.0,81.0,23.67,0,2431000.0,1,110,8,142,0,0,0,0,0,0,0,11,12,11,13,12,13,9,5,0,9,4,15,3,false
38500438,2023-11-11 10:47:33,Dorian,Crasnoşcec,69,22,79085,23000.0,173.0,76.6,25.59,63027,1948000.0,0,0,3,15,0,0,0,0,0,0,0,18,7,11,13,10,11,13,8,0,2,8,6,2,true
37776841,2023-11-11 10:47:33,Marcell,Flammer,8,28,79085,43900.0,181.0,76.6,23.37,23451,5073000.0,0,0,0,154,0,0,0,0,0,0,0,18,11,11,15,13,15,6,6,13,8,8,7,0,false
37506817,2023-11-11 10:47:33,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2307000.0,1,9,8,94,0,0,0,0,0,0,0,18,13,11,13,13,11,13,11,0,7,10,5,2,false
37606570,2023-11-11 10:47:33,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2691000.0,2,1,0,185,0,0,0,0,0,0,0,14,11,11,15,13,14,13,6,1,11,7,3,1,false
37451705,2023-11-11 10:47:33,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2300000.0,2,3,0,191,0,0,0,0,0,0,0,13,12,11,12,12,14,11,5,0,12,7,8,1,false
38145588,2023-11-11 10:47:33,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,1977000.0,1,0,1,55,0,0,0,0,0,0,0,13,8,10,15,11,12,7,7,0,14,7,8,1,true
38994322,2023-11-11 10:47:33,Aurelio,Jonckheere,28,19,79085,6600.0,181.0,82.8,25.27,13780,543000.0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,12,6,9,4,4,1,7,10,2,1,true
38423470,2023-11-11 10:47:33,Julio César,Martínez Ugarte,17,24,79085,24500.0,176.0,77.1,24.9,21197,1379000.0,1,1,2,66,0,0,0,0,0,0,0,1,10,11,14,12,11,10,12,1,10,9,10,2,true
37723857,2023-11-11 10:47:33,Tymon,Matecki,1,31,79085,23400.0,164.0,62.5,23.22,1420,1752000.0,1,1,16,168,0,0,0,0,0,0,0,14,15,11,11,13,12,8,10,0,11,9,4,2,false
38028907,2023-11-11 10:47:33,Rivaldo,Moises,21,25,79085,31600.0,183.0,91.6,27.35,31591,2894000.0,0,2,7,99,0,0,0,0,0,0,0,17,11,11,15,13,12,11,13,1,12,9,4,2,true
38423923,2023-11-11 10:47:33,Rogelio,Muñoz Escuín,17,23,79085,16900.0,179.0,78.9,24.63,20767,1297000.0,2,0,0,41,0,0,0,0,0,0,0,10,8,10,8,8,10,8,7,0,13,5,7,2,true
38994945,2023-11-11 10:47:33,Lucho,Murado,17,19,79085,6400.0,184.0,72.9,21.53,20326,722000.0,0,0,0,1,0,0,0,0,0,0,0,18,1,1,12,7,10,4,9,3,7,4,8,1,true
37968044,2023-11-11 10:47:33,Nélio,Narenti,21,27,79085,15700.0,171.0,77.1,26.37,79085,907000.0,0,0,0,41,0,0,0,0,0,0,0,1,9,10,11,10,12,10,8,0,10,8,6,2,false
37634685,2023-11-11 10:47:33,Henrik,Oros,8,28,79085,21000.0,190.0,80.7,22.37,23276,1840000.0,0,0,0,163,0,0,0,0,0,0,0,15,13,10,14,13,13,11,7,0,10,8,5,1,false
38630178,2023-11-11 10:47:33,Szczepan,Pachel,1,23,79085,17300.0,181.0,73.8,22.53,56111,1988000.0,0,0,1,34,0,0,0,0,0,0,0,18,6,10,15,11,11,12,11,1,9,7,6,1,true
37691056,2023-11-11 10:47:33,Štefan,Sauter,14,29,79085,24100.0,176.0,73.2,23.63,28049,1904000.0,2,1,0,128,0,0,0,0,0,0,0,12,12,11,11,11,13,12,4,0,9,9,10,1,false
38532631,2023-11-11 10:47:33,Constantín,Scher,19,23,79085,18500.0,170.0,65.1,22.54,6025,1523000.0,2,1,0,22,0,0,0,0,0,0,0,9,8,8,14,11,12,12,9,2,8,11,9,2,true
37773691,2023-11-11 10:47:33,Sergiu,Socea,9,29,79085,29300.0,180.0,89.3,27.57,33650,1800000.0,1,232,12,178,0,0,0,0,0,0,0,8,16,11,13,15,12,13,3,0,9,4,11,3,false
37857538,2023-11-11 10:47:33,Julian,Stosik,1,28,79085,34800.0,169.0,64.4,22.53,97345,4209000.0,0,1,0,90,0,0,0,0,0,0,0,16,8,11,11,9,12,7,5,13,5,6,6,0,false
37276405,2023-11-11 10:47:33,Artur,Szymkiewicz,1,31,79085,27000.0,179.0,75.3,23.52,0,2067000.0,0,80,66,226,0,0,0,0,0,0,0,14,17,11,13,15,14,11,8,0,6,9,9,2,false
37766478,2023-11-11 10:47:33,Dan,Thystrup,29,29,79085,25200.0,175.0,72.8,23.76,91015,2353000.0,1,3,20,194,0,0,0,0,0,0,0,18,17,9,15,16,13,11,10,0,10,11,5,2,false
38981775,2023-11-18 09:00:44,Alexis,Aparicio,97,19,79085,6800.0,185.0,79.2,23.13,102275,727000.0,2,0,0,11,0,0,0,0,0,0,0,12,3,5,12,7,11,6,6,0,3,8,9,3,true
38159957,2023-11-18 09:00:44,Wayne,Armstrong,3,25,79085,34600.0,184.0,82.6,24.4,3878,2411000.0,1,0,2,101,0,0,0,0,0,0,0,12,10,11,15,13,14,11,8,1,13,6,5,1,false
37660735,2023-11-18 09:00:44,Grzegorz,Boryczka,1,27,79085,35200.0,185.0,81.0,23.67,0,2542000.0,1,110,8,144,0,0,0,0,0,0,0,12,12,11,13,13,13,9,5,0,9,4,15,3,false
38500438,2023-11-18 09:00:44,Dorian,Crasnoşcec,69,22,79085,23000.0,173.0,76.6,25.59,63027,1968000.0,0,0,3,15,0,0,0,0,0,0,0,18,7,11,13,10,11,13,8,0,2,8,7,2,true
37776841,2023-11-18 09:00:44,Marcell,Flammer,8,28,79085,43900.0,181.0,76.6,23.37,23451,5111000.0,0,0,0,156,0,0,0,0,0,0,0,18,11,11,15,13,15,6,6,13,8,8,7,0,false
37506817,2023-11-18 09:00:44,Rüzgâr,Gücenmez,41,29,79085,27300.0,190.0,88.3,24.46,83192,2087000.0,1,9,8,96,0,0,0,0,0,0,0,14,13,11,14,13,11,13,11,0,7,10,5,2,false
37606570,2023-11-18 09:00:44,Gustav,Hamp,30,28,79085,36200.0,186.0,87.5,25.3,33212,2862000.0,2,1,0,187,0,0,0,0,0,0,0,16,12,11,15,13,14,13,6,1,11,7,3,1,false
37451705,2023-11-18 09:00:44,Hector,Honceriu,9,29,79085,34500.0,168.0,69.4,24.6,71548,2599000.0,2,3,0,193,0,0,0,0,0,0,0,17,12,11,13,12,14,11,5,0,12,7,8,1,false
38145588,2023-11-18 09:00:44,Ludwik,Janecki,1,23,79085,25500.0,182.0,78.0,23.55,94816,1976000.0,1,0,1,57,0,0,0,0,0,0,0,12,8,10,15,11,12,7,7,0,14,7,8,1,true
